0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
2,3,13,5,3,30,450,9,40,7,6,38,12,389,5,6,97,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,20,114,8,12,3,515,5,26,202,10,3,67,282,1787,26,115,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,12,216,9,1200,3,215,3285,10,5502,1193,7,17,6,184,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,32,5,24,10,3,32,5,51,151,231,3,28,137,2631,480,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,32,21,3,629,240,7,3,8,101,875,59,3,344,83,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,47,29,21,712,305,566,388,17,6,621,12,3801,10,3009,216,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,37,11,29,10,3,54,5,24,241,16,35,5,6,141,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,33,10,32,35,128,7,6,1058,57,243,213,19,20,373,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,1349,8,1001,459,74,11,3,530,68,3,23,8,101,202,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,15,29,72,5,177,85,3947,10,755,99,79,3,58,1439,841,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,47,126,21,51,241,10,281,146,402,19,6,108,11,3,415,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,9,35,7,3,332,519,12,26,363,74,339,3,624,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,5,24,146,10,3,28,22,9,545,3,61,1405,264,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,15,126,868,65,3106,934,5,20,252,2582,176,333,48,201,71,18,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,15,731,103,801,14,45,21,3,156,233,14,12,1077,5,6,97,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,15,18,16,658,7,3,83,5,42,11,3,4178,27,18,151,48,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,212,104,5,3,51,193,22,9,44,26,138,50,17,26,202,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,731,33,9,1452,5,6,283,10,1144,654,1006,1057,11,26,1666,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,56,3,76,14,3,1396,1587,1158,106,19,6,115,64,92,3,267,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,37,11,18,200,23,29,127,6,533,194,3099,1358,57,422,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,13,136,12,1416,0,57,3,69,54,5,3,371,124,48,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,5523,12,26,22,110,645,68,3,219,27,204,136,6,533,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,2274,72,23,8,12,1966,4401,0,9,31,10,538,3,515,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,20,232,8,5,3,298,28,192,464,7,3,137,7,6,2057,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,5,3,230,40,7,3,38,12,15,491,10,3,158,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,5,908,452,136,3,1032,7,6,83,11,3,100,38,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,15,103,5,3602,1065,16,238,5,42,11,73,659,5,6,38,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,187,104,5,3,25,22,453,3733,3,104,5,3,24,22,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,15,25,111,14,3,25,1386,14,10,3,24,34,5,6,94,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,47,62,101,738,16,1136,57,243,99,79,3,2334,11,1660,1067,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,5,20,85,1278,10,889,324,66,9,726,12,3,28,833,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,23,33,14,21,3,811,101,66,10,501,14,9,465,3635,5,3,283,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,33,12,3,0,912,10,679,7,26,180,9,35,5,3,783,0,206,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,69,54,21,3,28,10,24,207,41,22,1085,44,3,61,430,0,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,15,29,21,278,10,194,40,757,16,40,79,3,302,11,46,225,0,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,63,5,28,9,6,1238,63,3370,410,65,67,19,3,502,640,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,63,12,1455,9,55,19,3,341,7,3,2128,115,14,257,285,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,15,23,103,321,7,3,83,56,11,3,290,76,12,2251,7,140,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,13,12,3,1581,41,17,41,688,285,10,3064,253,19,3,881,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,6,122,104,21,6,619,494,9,2665,6,67,64,6,873,236,104,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,72,5,25,727,10,3,428,66,9,40,82,3,2827,953,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,52,32,12,121,41,96,9,36,10,843,5,3,740,1003,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,77,3,78,197,12,73,71,29,168,6,667,92,142,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,152,32,1078,3,3356,27,449,5,3,2154,10,21,3,2662,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,52,32,5,3,28,299,9,229,7,306,2569,5,6,38,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,54,21,3,30,192,10,282,9,44,3,58,2981,11,94,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,37,11,62,149,7,3,28,911,27,243,868,74,11,1404,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,10,3,13,16,31,7,6,711,11,267,251,3,565,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,6,33,21,3,25,22,10,28,174,9,44,3,30,187,847,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,21,3,24,22,9,55,74,3,239,11,3,306,215,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,1117,1821,10,4667,130,5248,1150,5,6,0,10,5002,11,6,100,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,12,3,2960,440,10,3,187,282,90,7,3,117,143,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,124,39,3,1620,38,70,17,469,525,281,12,30,0,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,322,5,20,85,244,196,9,670,39,1427,3,314,11,1279,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,27,1839,6,0,3170,14,3,2506,857,5,6,1154,11,1565,0,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,572,11,459,1288,0,19,3,378,12,684,716,7,6,1312,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,3304,2880,9,78,7,2521,51,95,5,42,11,3,24,267,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,447,11,18,16,238,12,65,0,284,5,42,11,208,628,355,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,25,41,10,41,24,34,929,53,3,0,67,7,6,94,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,13,10,15,29,14,113,16,72,4310,14,16,251,3,1317,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,15,62,21,193,3222,10,25,146,0,340,79,3,127,362,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,122,214,16,91,5,6,102,17,543,6,67,12,65,767,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,261,23,33,1450,1304,57,204,9,1856,335,3,69,373,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,449,7,3,630,12,1460,9,190,893,48,3,0,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,37,11,18,5,25,35,7,3,443,497,3,162,519,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,718,13,5,3,24,589,1001,3,412,68,3,8,101,517,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,23,54,374,5,43,477,12,20,309,276,7,43,1221,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,20,144,8,7,3,353,21,977,4168,218,9,217,3,555,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,867,9,372,3,220,98,82,3,2434,7,3,169,301,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,259,17,280,3,261,4188,590,7,3,368,0,2087,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,114,523,10,3,23,32,2433,17,244,7,3,3604,128,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,52,32,5,3,203,383,116,9,546,7,6,258,882,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,6,8,5,6,24,207,41,22,9,1523,17,812,3,165,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,12,20,85,80,10,28,66,229,3,330,220,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,5,3,1723,270,240,48,17,0,6,117,176,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,179,12,30,14,24,10,28,0,0,19,3,855,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,32,5,3,30,22,178,50,17,543,3,212,67,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,15,29,280,59,1415,1430,57,243,2506,65,2784,3589,1599,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,112,114,29,14,73,5,650,2019,0,7,3,38,405,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,643,895,16,398,7,3,100,38,14,12,71,18,35,82,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,119,12,1455,9,164,3,133,11,3,320,12,43,0,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,208,199,9,256,311,17,507,5,42,11,20,586,19,763,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,109,105,195,149,7,3,143,10,334,10,526,17,6,115,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,5,3,252,274,15,29,804,94,10,0,74,11,6,287,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,33,5,3,669,9,21,3,51,22,10,44,3,276,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,167,41,432,8,5,24,147,10,626,41,1422,55,50,6,141,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,5,3,196,10,66,9,36,6,125,7,6,38,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,173,12,3,61,299,7,35,92,3,219,198,3,481,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,909,21,30,10,24,9,1126,41,4504,7,20,0,378,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,173,5,3,24,22,9,40,12,3,412,5,26,138,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,175,16,15,111,5,6,94,10,45,135,120,5,26,202,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,288,25,2558,78,7,6,95,12,3,222,5,226,202,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,13,12,3,66,7,229,3,478,79,3,58,302,11,46,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,13,5,3,1118,116,539,17,62,5,42,11,3,808,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,33,21,3,30,22,3018,68,6,210,12,3,61,804,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,15,29,21,730,845,269,5,6,102,19,3,0,5436,87,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,13,12,30,41,96,9,935,798,5,985,28,46,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,112,18,5,28,2365,10,45,5,3,450,10,25,923,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,21,3,25,66,164,3,341,5,3,266,38,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,12,3,515,5,26,202,713,3,741,11,130,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,13,5,3,116,40,39,6,38,231,3,215,742,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,13,454,3,276,27,31,5,3,790,11,30,400,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,13,5,3,24,22,464,92,6,656,19,3,719,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,10,13,16,0,363,31,39,10,254,72,50,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,15,160,931,3073,3,958,48,6,155,11,3,396,287,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,60,41,209,8,5,3,51,22,136,3,1350,340,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,1268,29,127,422,7,148,14,12,3,1370,0,5,716,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,58,37,11,18,11,521,2422,10,0,149,56,128,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,73,62,16,56,36,5,6,169,475,15,249,16,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,585,14,132,54,878,3,22,435,12,363,1168,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,37,11,29,5,30,10,25,554,677,7,1091,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,13,10,34,394,43,1840,7,6,144,76,377,56,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,428,9,681,17,3086,3,1407,27,77,3,197,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,13,118,17,850,27,40,34,56,7,3,395,183,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,69,34,228,15,288,111,36,1340,5,3,84,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,5,3,30,22,9,245,17,868,3,0,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,54,12,89,2601,7,171,238,333,48,2458,14,710,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,387,8,5,147,9,376,27,35,7,73,391,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,15,18,16,2587,235,3,317,5491,3,525,463,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,23,32,21,3,131,1824,771,7,3,330,220,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,37,11,18,149,340,82,3,69,14,385,93,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,9,40,231,3,58,205,113,705,0,3400,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,189,3,1292,12,26,152,828,5,26,671,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,13,21,254,25,10,150,3,25,264,7,83,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,6,13,5,6,619,192,0,17,365,6,353,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,13,9,44,3,58,1690,53,195,130,611,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,109,18,789,7,3,286,273,693,3,549,2078,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,45,34,600,17,365,3,944,27,81,106,7,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,60,34,3786,68,3,317,17,5514,3,336,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,37,11,105,126,652,53,739,17,1622,75,1219,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,15,29,14,45,21,24,10,6,71,21,28,14,16,863,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,52,32,21,3,25,255,196,44,3,804,19,3,87,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,167,41,432,8,12,30,41,96,10,145,44,20,886,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,73,18,149,7,1220,198,1935,11,249,5,42,11,3,76,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,479,5,3,25,207,41,22,10,174,668,4474,6,100,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,13,90,5,3,4735,5,176,12,3,795,10,15,0,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,37,11,62,127,128,5,3,1050,446,57,20,386,228,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,33,21,30,10,24,255,845,747,1107,5,3,368,161,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,25,8,10,26,15,24,485,16,406,65,767,699,128,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,9,31,5,3,1534,101,242,256,311,53,3,3651,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,54,31,19,3,234,93,44,3,310,629,235,26,157,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,6,8,5,3,1161,460,196,9,369,3,595,53,15,18,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,13,12,115,9,410,3,408,53,43,60,34,17,365,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,20,232,63,9,482,3,38,12,20,296,5,65,180,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,682,8,40,39,3,100,83,27,118,7,26,285,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,175,9,3,199,7,148,12,199,787,21,0,11,28,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,54,9,77,3,98,39,20,1753,12,389,5,140,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,15,227,0,6,1400,11,3,267,79,3,266,3219,38,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,23,54,12,3,764,157,190,851,48,20,144,13,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,144,8,21,3,66,10,192,374,31,50,7,3,1520,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,25,34,211,7,51,95,12,3,222,5,26,202,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,63,5,3,1108,88,7,6,38,5,42,26,1252,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,109,18,16,77,588,7,3,98,287,79,3,266,38,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,10,3,13,16,35,7,6,38,5,6,100,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,1224,27,168,4776,14,57,1513,0,5,6,97,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,13,0,74,3,0,582,5,419,92,61,3331,1832,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,328,190,2048,48,112,834,27,3,666,86,90,10,1501,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,30,41,209,8,12,1412,9,31,36,10,1105,125,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,2173,1711,34,21,61,10,25,9,78,7,6,301,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,682,8,0,852,265,26,60,10,25,34,654,269,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,9,410,3,958,68,3,1748,27,15,111,200,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,208,9,3,37,11,18,35,82,19,73,687,11,357,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,13,9,31,12,3,611,11,880,14,333,48,880,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,347,758,12,26,618,50,5,6,102,5,3,396,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,5,3,338,9,31,5,3,242,10,44,1907,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,156,466,21,25,14,77,39,3,169,437,5,3,220,98,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,119,12,3,51,629,19,6,3973,10,312,453,213,261,2234,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,1397,21,3,22,10,639,1316,39,10,593,6,1285,205,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,20,323,3238,9,35,5,65,816,12,6,396,5,6,97,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,6,13,5,6,30,116,9,238,12,6,8,5,3,196,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,15,111,1924,1762,3,946,34,14,438,135,226,1068,1250,74,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,37,11,18,7,3,38,568,128,17,1795,17,20,773,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,8,5,3,24,22,12,3,619,200,36,12,3,4779,346,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,33,12,3,263,1714,91,5,6,102,123,73,3609,1012,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,47,23,325,688,5,3,86,11,18,14,6,13,106,2236,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,6,13,5,28,9,1200,3,115,5,42,11,15,71,49,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,33,35,5,6,724,55,74,75,71,18,5,3,492,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,15,18,16,31,376,7,193,87,400,5,3,302,11,46,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,261,23,54,5,3,1048,187,282,1078,3,51,1352,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,21,25,10,24,1453,9,259,17,620,3,197,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,20,4036,867,1828,17,1004,57,6,426,1248,5,6,97,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,15,18,21,278,16,35,5,3,84,2222,17,3,0,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,13,5,3,51,41,1805,22,9,118,7,3,285,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,152,36,12,43,772,55,19,3,25,10,24,795,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,5,3,80,9,164,3,838,11,3,58,76,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,32,12,51,393,199,14,96,2884,14,10,3029,88,56,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,23,32,5,3,30,116,9,21,3,25,428,66,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,5,3,383,22,820,110,3,25,362,11,569,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,47,105,62,31,7,3,424,12,0,360,5,6,97,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,15,49,16,2215,17,3,158,5,73,1013,11,215,1636,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,23,32,35,70,17,3,61,795,7,3,283,3946,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,937,40,39,6,38,213,19,3,54,5,3,1360,563,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,52,32,9,409,43,685,59,3,286,158,473,84,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,236,5,24,10,619,7,6,2586,11,3,191,84,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,15,29,620,17,2978,7,6,83,57,3,137,803,48,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,23,33,21,3,28,494,10,61,147,9,36,122,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
