index,pred
1314,3800.958515005139
1315,1550.8852233572359
1316,2044.4975802501076
1317,4400.8329899565015
1318,1575.003154121504
1319,2674.1247570623846
1320,1424.6734554390996
1321,5214.378785103078
1322,1523.9700670197
1323,533.4408782915718
1324,4301.058774197345
1325,2199.5093110451107
1326,3321.4640545889306
1327,1526.3943148513736
1328,120.9143949412181
1329,2767.424416975181
1330,720.6002371771117
1331,2168.8227380639623
1332,1542.4888218305216
1333,1359.3471618038102
1334,1713.7784692116338
1335,1120.133403997728
1336,4014.2069775546297
1337,1180.4304818354422
1338,3909.361721647932
1339,3984.7510417654034
1340,5708.729889862999
1341,4416.159806577207
1342,794.4779537528132
1343,1090.6852314343557
1344,3836.8663555646945
1345,1537.1623912059056
1346,3779.369226146324
1347,1145.2328211352244
1348,3221.7968372732853
1349,1847.9623418765168
1350,547.0421834353723
1351,2267.158926195476
1352,4183.433322132645
1353,4489.1362438303495
1354,4016.9311296301744
1355,3384.8289404147513
1356,3851.2817574359547
1357,1554.2680909321155
1358,2855.4440700886457
1359,4084.884633669471
1360,921.7414211432148
1361,795.9244974877226
1362,5574.670499976709
1363,3905.8280766775833
1364,2012.7361462236906
1365,3176.725680358733
1366,3860.5687021070535
1367,1297.4954310495552
1368,4196.635177750249
1369,3003.5036768382033
1370,803.785791270428
1371,546.7986555753017
1372,2174.091512885565
1373,3978.1758102194594
1374,4279.407133569267
1375,2963.1183982463017
1376,2206.8380278442955
1377,2789.6487386811136
1378,3902.907158996068
1379,2166.6482524028415
1380,2407.617717111913
1381,3777.44172109632
1382,2482.8025239046633
1383,1089.0360101209494
1384,3846.595394217658
1385,1200.966001780781
1386,4506.199618837132
1387,2696.124787964025
1388,2302.536206186557
1389,2661.0631178875315
1390,2949.2249174840563
1391,718.7840127149561
1392,4137.414632480482
1393,3240.085027393519
1394,2342.8921108474965
1395,1213.3984202287536
1396,2519.744364998833
1397,4793.18443059257
1398,1098.2464567705101
1399,2725.9058355563
1400,2471.5907836135525
1401,3975.579218615222
1402,3351.0943342178007
1403,4428.637318496092
1404,535.909374329373
1405,3270.5269798345544
1406,3322.8248663466716
1407,117.71794468508517
1408,3115.522324162278
1409,2262.238029461867
1410,3412.947958806509
1411,2958.397676195792
1412,1137.2649236816803
1413,117.71794468508517
1414,1787.6100137567125
1415,3675.2676859632334
1416,637.2755567481271
1417,2968.1713421009817
1418,3331.5270635449974
1419,4098.591387146351
1420,3666.223155259764
1421,451.2965994133966
1422,3389.9142326109745
1423,535.8379812767688
1424,1450.2340963462964
1425,639.9492134229719
1426,4879.431421181854
1427,3654.279790382196
1428,3915.3174324938423
1429,3199.9235734765593
1430,1116.0304183473347
1431,1769.5213936858768
1432,839.2869583995991
1433,5082.56806669783
1434,1535.236588840881
1435,2431.6832248933224
1436,4276.000669390532
1437,535.6018301269302
1438,3958.589023715731
1439,1047.9457043906418
1440,3235.3541335069935
1441,1132.2619866796956
1442,1984.4963552816291
1443,1754.33709005906
1444,3974.0720537527004
1445,3651.984482400167
1446,2241.6397584319866
1447,4374.531104352068
1448,3932.097660377224
1449,1766.8321617979457
1450,1497.440159681864
1451,335.8054776418548
1452,1812.987403208397
1453,3972.7143276534252
1454,2493.833766575228
1455,4045.4121543348433
1456,3010.5725069228674
1457,3439.983536100862
1458,2810.530577811763
1459,4973.305772150217
1460,5069.610168009855
1461,3975.8352151067184
1462,637.9981386889414
1463,1196.2833373253527
1464,4738.491571825815
1465,2430.604331351954
1466,863.1530695465048
1467,2441.5571134546476
1468,2874.140163295426
1469,3909.280625718331
1470,1811.0874592276505
1471,3839.7120304804366
1472,290.0101816469629
1473,1169.5560114018917
1474,3027.0183877371783
1475,4220.278618390214
1476,2125.6036858540347
1477,1122.9764088070522
1478,3979.5869077425014
1479,4538.300626638726
1480,3798.220937407809
1481,5053.2846676399695
1482,545.6893557095659
1483,2726.128474699469
1484,4981.82314893822
1485,3408.2365552212445
1486,3061.881895236918
1487,4338.840698082359
1488,864.7384750583797
1489,117.71794468508517
1490,4149.050713048054
1491,3914.1172164204695
1492,3124.248238675304
1493,534.6215712099118
1494,2630.8750528974037
1495,1102.7792213735138
1496,1402.838393325089
1497,3159.762339065186
1498,3735.406492352453
1499,4557.0174469016965
1500,4730.441980094365
1501,335.8054776418548
1502,998.4880949021106
1503,1798.2763802650877
1504,1937.4091731255603
1505,2955.835396897779
1506,2371.152440374013
1507,2128.959293349783
1508,3214.3151009345056
1509,3903.3689925989083
1510,2032.0930340052687
1511,2111.5837963433173
1512,3167.5051760782317
1513,711.5263864602305
1514,2594.1055592039393
1515,3406.056099068691
1516,2819.4832428133955
1517,4782.72026864325
1518,644.5182743240551
1519,1808.391909593214
1520,1044.1598289697577
1521,3641.0266809643945
1522,723.3383787390096
1523,2190.1206632653366
1524,907.6884626530403
1525,4654.467138348268
1526,2306.396876066329
1527,3924.804378147595
1528,1043.8878116556318
1529,4256.473305342561
1530,4092.0160933515667
1531,1134.6932915132038
1532,2928.9796969376753
1533,3661.255878327348
1534,5004.041529789318
1535,2456.9984713185377
1536,1062.6209583224693
1537,2929.309801729879
1538,4073.986998199066
1539,1718.143706729413
1540,3208.6806995129277
1541,3992.708797994632
1542,2201.7883775919863
1543,3721.562279103488
1544,4675.808496208291
1545,120.9143949412181
1546,3266.5869420856156
1547,1130.1546177630312
1548,2775.22498011892
1549,2206.7222834036734
1550,3693.5524816756806
1551,2253.4732909776667
1552,1302.4468130017221
1553,1515.5199969450232
1554,3153.7821064062755
1555,1377.118777573388
1556,865.626348304105
1557,2538.6225613290135
1558,829.8220070960444
1559,1074.378789564843
1560,731.9006751775731
1561,2156.174767584808
1562,4068.3767991669233
1563,4903.406015370197
1564,187.4533024210461
1565,809.7905053494657
1566,4161.202191781678
1567,2083.204018230899
1568,1180.2805119496222
1569,637.2084635892651
1570,2617.7636172520447
1571,2722.8809569361274
1572,3313.8072193996272
1573,851.5868150849533
1574,2303.871931446019
1575,1848.7320318875575
1576,4402.044151776285
1577,1431.689738649056
1578,290.0101816469629
1579,3929.8568329041714
1580,2148.9258066874327
1581,1312.2646487379395
1582,3788.087261882058
1583,1109.1375773534592
1584,3032.800606726981
1585,2854.8736411539485
1586,2527.855216122245
1587,3813.0688470050704
1588,2312.670436275761
1589,2273.630799891642
1590,1032.8395703938345
1591,4011.498657407624
1592,850.1442738955141
1593,2352.996776914577
1594,1173.3502324884578
1595,2075.5092940049785
1596,2730.0280783324015
1597,2935.8066328750992
1598,1453.7413737351314
1599,3816.9719907843023
1600,905.13573280428
1601,2377.671796222797
1602,4093.473811786495
1603,3900.4724498107785
1604,555.82205091089
1605,187.4533024210461
1606,2920.177078893724
1607,4851.249292073847
1608,1045.029561166758
1609,1195.4028645762355
1610,1076.4505926676911
1611,4833.112898690554
1612,722.3602688896781
1613,3396.2186555726994
1614,534.6215712099118
1615,2663.4431035575726
1616,3035.733137205309
1617,4875.1988272532035
1618,1464.2705385115128
1619,1434.333642530378
1620,1488.8691970645116
1621,2553.832297292291
1622,4084.374089147139
1623,187.4533024210461
1624,831.8320093809118
1625,2306.814109516306
1626,555.514506708447
1627,2097.458669078772
1628,3181.243444807203
1629,994.2021970741064
1630,2872.937675026389
1631,3113.8912014399325
1632,3078.012624871547
1633,3296.9082716200674
1634,3654.8230518512114
1635,876.6763769446723
1636,632.6702932130124
1637,1202.6792611855128
1638,863.7435548617801
1639,3905.544673098824
1640,3683.3839783512167
1641,2291.0993009139193
1642,2032.1719460036215
1643,3001.3681704505893
1644,4207.901865357133
1645,3561.57424645586
1646,187.4533024210461
1647,4934.32155591594
1648,2615.455686631499
1649,1079.896642619865
1650,3287.566779271218
1651,1154.6195544011903
1652,3679.5614710322316
1653,2362.5761351776664
1654,2883.376756665949
1655,1822.9312187319551
1656,1107.1378457736976
1657,117.71794468508517
1658,4020.5694576254064
1659,1004.4656729220056
1660,2215.155148780496
1661,1998.234209855886
1662,4191.934411206194
1663,3411.538799127506
1664,3049.623690368363
1665,4116.459390038753
1666,451.2965994133966
1667,3157.264570669123
1668,997.080831082245
1669,3863.1849409936244
1670,2109.3129238983397
1671,4759.175047256388
1672,3603.1125216927453
1673,714.5158229286674
1674,3320.014947241976
1675,1504.3946612855652
1676,2202.17106848012
1677,3313.8347395256696
1678,4990.140096830487
1679,4837.238956013899
1680,1041.0476477064483
1681,5040.362930042643
1682,1098.0000540334422
1683,3270.283984617858
1684,3783.595511757746
1685,728.084392606568
1686,3588.6397388021915
1687,187.4533024210461
1688,187.4533024210461
1689,1175.2394864684532
1690,1730.9818644844363
1691,4986.94977898765
1692,2890.3776867095967
1693,335.8054776418548
1694,2279.8614071662473
1695,4669.828499220912
1696,2429.092818990183
1697,2533.2919255862016
1698,5506.056331096447
1699,1477.7918618698109
1700,1327.409687101158
1701,4205.626676018455
1702,2550.124189448283
1703,2668.857165783043
1704,1085.9949859436397
1705,290.0101816469629
1706,4473.090345380628
1707,5076.823773583334
1708,335.8054776418548
1709,2050.6416311578328
1710,3990.3953987238115
1711,3312.0245683450694
1712,3991.9019442288145
1713,1126.6111203896737
1714,915.5251712585545
1715,725.1546032011648
1716,3899.8612472062227
1717,4476.351253920751
1718,1791.5451988917418
1719,2501.9156941298197
1720,4136.042424541828
1721,290.0101816469629
1722,1822.197625287742
1723,117.71794468508517
1724,2188.4501227656183
1725,3882.1604624804663
1726,3005.168040697987
1727,3813.280992637343
1728,4528.459499042267
1729,3916.463046180915
1730,634.3032733417804
1731,3356.255863824924
1732,459.7689226864713
1733,3133.7043912514305
1734,117.71794468508517
1735,3591.12075335981
1736,3247.690037002301
1737,889.4897107819613
1738,1466.261070719181
1739,4639.418889862033
1740,2751.545000105735
1741,4852.880442696741
1742,3102.6717432778028
1743,2424.3290634590335
1744,3627.3460502589946
1745,290.0101816469629
1746,3938.076682593445
1747,3984.7711000912077
1748,2077.166596305051
1749,2190.696086194581
1750,1996.3583073778493
1751,4390.253383131471
1752,451.2965994133966
1753,3859.8321968636724
1754,1476.2593448464531
1755,3785.064731473876
1756,3675.072083792614
1757,3897.344512204078
1758,1082.0764555588512
1759,290.0101816469629
1760,3968.1619621588848
1761,3654.405825414252
1762,1084.920802962639
1763,3803.708415304308
